Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,32,1,32,32,32,3840,0.114967,0.0245713464355468,0.028807,0.1683453464355468,0.0100555,13.627683214843753,73.38004444590882,1885.0524534503395,204.95581921881268,1.0
Llama2-70B,32,32,1,32,32,3968,0.320949,0.0130229465103149,0.029687,0.3636589465103149,0.1213595,29.3640752208252,1089.766994511218,804.602388092478,1002.7791182929096,1.0
Llama2-70B,32,16,2,32,32,3968,0.211793,0.0184618703460693,0.029687,0.2599418703460693,0.0633115,21.00866112768555,761.5906555280167,805.9673433188875,761.0896897620678,1.0
Llama2-70B,32,8,4,32,32,3968,0.158249,0.0212930909729003,0.029687,0.2092290909729003,0.0339355,16.922262777832028,472.75001606049454,848.0200092729757,535.8770098218477,1.0
Llama2-70B,32,4,8,32,32,3968,0.131603,0.0227236024475097,0.029687,0.1840136024475097,0.0192475,14.89033569580078,268.63061261459933,947.4815334510598,359.9771788831029,1.0
Llama2-70B,32,2,16,32,32,3968,0.120875,0.0239752999877929,0.029687,0.1745372999877929,0.0119035,14.12488749902344,141.59404810397783,1204.809086192654,249.1849195848301,1.0
Llama2-70B,32,1,32,32,32,3968,0.117111,0.0245713464355468,0.029687,0.1713693464355468,0.0100555,13.869603214843751,72.10011595211057,1887.9672558196623,201.5147227651183,1.0
Llama2-70B,32,32,1,32,32,4096,0.323093,0.0130229465103149,0.030567,0.3666829465103149,0.1213595,29.6059952208252,1080.8621619141124,808.6304352628603,1001.1116740540464,1.0
Llama2-70B,32,16,2,32,32,4096,0.213937,0.0184618703460693,0.030567,0.2629658703460693,0.0633115,21.250581127685543,752.9205862118746,808.7827697353339,756.0943359356576,1.0
Llama2-70B,32,8,4,32,32,4096,0.160393,0.0212930909729003,0.030567,0.2122530909729004,0.0339355,17.16418277783203,466.0868567731754,850.8420607529467,530.4733128957914,1.0
Llama2-70B,32,4,8,32,32,4096,0.133747,0.0227236024475097,0.030567,0.1870376024475097,0.0192475,15.132255695800785,264.3360038589623,950.3168350580808,355.26659852485705,1.0
Llama2-70B,32,2,16,32,32,4096,0.123019,0.0239752999877929,0.030567,0.177561299987793,0.0119035,14.36680749902344,139.2097722570548,1207.6708880537751,245.4236516419772,1.0
Llama2-70B,32,1,32,32,32,4096,0.119255,0.0245713464355468,0.030567,0.1743933464355468,0.0100555,14.111523214843752,70.8640722036379,1890.8820581889856,198.19735631514249,1.0
Llama2-70B,32,80,1,32,10,2304,0.812425,0.0014614998626708985,0.05474100000000001,0.8686274998626708,0.382388,70.02258798901367,1142.488478325762,698.9886944576716,860.3731968583827,0.84375
Llama2-70B,32,80,1,32,10,6400,1.083032,0.0014614998626708985,0.13922099999999998,1.223714499862671,0.382388,98.4295479890137,812.7640696768137,791.4879091916347,730.8075007863428,0.84375
Llama2-70B,32,80,1,32,10,14592,1.630805,0.0014614998626708985,0.3081809999999999,1.940447499862671,0.382388,155.76818798901368,513.5836850438448,980.2845954960803,601.1047277240873,0.84375
Llama2-70B,32,80,1,32,10,30976,2.719773,0.0014614998626708985,0.646101,3.367335499862671,0.382388,269.9192279890136,296.384961516177,1353.9262278906303,497.80854059902447,0.84375
